KommentarId,QuellenId,Plattform,Datum,Length,KommentarDEU
18329840371130446,7,Instagram,20240623210015,6,❤️❤️❤️
18047999278765429,7,Instagram,20240623210015,54,Füllkrug is the best since 2022 this man is underatted
18032800127044182,7,Instagram,20240623210015,13,Maschinen 🔥🔥🔥
17998262408451209,7,Instagram,20240623210015,60,Kai havertz it's better to sit on the bench playing not well
18255778291220869,7,Instagram,20240623210014,8,Schiri 🤑
17958612563661371,7,Instagram,20240623210013,44,WE ARE NOT DONEEEEE🔥 @jok_32 @jamalmusiala10
18238746886251703,7,Instagram,20240623210012,25,Was ein Zitterspiel Drama
18012081308439389,7,Instagram,20240623210012,83,Havertz unglücklich aber hat doch geackert und sich einige Torabschlüsse erarbeitet
18002534834352335,7,Instagram,20240623210012,15,Perfekt danke 🙏
17975970938711040,7,Instagram,20240623210012,168,Fullkrug must be starter!!! I don’t understand why Nagelsman refuses Müller to play!!! He finds spaces and he proved his quality against Scotland with all the assists!!
17942720753822221,7,Instagram,20240623210012,504,"Dreckiges 1:1, ne junge neue Truppe und psychisch  ganz wichtige Erfahrung für den Verlauf des Turniers. Jeder der erwartet hat dass wir ohne Probleme durchmaschieren hat keinen Plan. Das ist eine Generation die man über 2-3 Turniere aufziehen muss mit einem stabilen Trainerstab! Die Ernte Erfolg eventuell erst in ein paar Jahren, im Turnier alles geben und so weit kommen wie möglich und einfach stolz auf die Truppe sein! Typisch deutsch, gestern noch Europameister und heute fühlen wir gefühlt raus."
18080616928487588,7,Instagram,20240623210011,35,Thanks team for the power fight👏🔥🔥🔥
18036883903815974,7,Instagram,20240623210011,47,I dont believe anymore germany its weak teak!!!
18030891758111082,7,Instagram,20240623210011,120,Die Rolle von Spielern wie der linken Verteidigung des Angreifers und unserer Innenverteidigung sollte festgelegt werden
18439988311047085,7,Instagram,20240623210010,231,"Warum wird eigentlich immer dieser Sane eingewechselt? Total überschätzt, hat noch kein einziges Mal irgendwas Positives bewirkt, sondern dribbelt sich immer fest, wenn er nicht gleich umfällt oder orientierungslos umherirrt. 🤷🏻‍♂️"
18048367327744678,7,Instagram,20240623210010,16,🙌🙌🙌🙌🙌🙌🇩🇪🇩🇪🇩🇪💚💪💪💪
18263736094241453,7,Instagram,20240623210008,3,🥵🥵🥵
18062618071575476,7,Instagram,20240623210008,62,"Good game, I thought we'd see each other in the round of 16 🇮🇹"
17998001267454301,7,Instagram,20240623210008,44,What haverz? Too many wasted opportunities 😮
18021127658070574,7,Instagram,20240623210007,203,"Was macht eigentlich Havertz? Warum bekommt er 90 Minuten??? Er steht da nur so, macht keinen Pass richtig.. Er ist gar kein Stürmer, warum spielt er immer von Anfang???😫😫 un der Schiri heute.. unfassbar"
18009061013580765,7,Instagram,20240623210007,13,Fullkrug🔥🔥🔥👏👏
17973838220710424,7,Instagram,20240623210007,15,RETTER FÜLLKRUG
17921766686923451,7,Instagram,20240623210007,50,Havertz größte Enttäuschung des deutschen Fußballs
17887535658053791,7,Instagram,20240623210007,27,🙌🇩🇪🔛🔝🔥🔥🔥weiter immer weiter
18050163367739007,7,Instagram,20240623210006,17,FÜLLKRUG 🇩🇪🇩🇪🇩🇪🇩🇪
17920903913922590,7,Instagram,20240623210006,18,Deniz Undav ✌️✌️✌️
17852246655218682,7,Instagram,20240623210006,11,Ganz stark!
18067737748543786,7,Instagram,20240623210005,18,Super gekämpft 🔥🇩🇪
18012533663206756,7,Instagram,20240623210005,33,JAAAA FÜLLKRUG STARTELF > Havertz
18082690378475802,7,Instagram,20240623210004,22,Füllkrug >>>>> Havertz
18065658520562519,7,Instagram,20240623210004,34,"schiri, wie schmecken die franken?"
18023529041247026,7,Instagram,20240623210004,17,Stark gekämpft ❤️
18012297482214197,7,Instagram,20240623210004,3,👏🔥😍
18419182849066514,7,Instagram,20240623210002,112,"Kimmich , Mittelstädt und gündogan raus reinste Katastrophe die 3 richtiger heulsussen Fußball was die 3 spielen"
18077224903494974,7,Instagram,20240623210002,82,"That was the shadiest Ref all cup so far. In my eyes Deutschland hat ""gewonnen"" !!"
18006773507611257,7,Instagram,20240623210001,26,La la la la laaa laaaaaa🔥💪
17852812317216165,7,Instagram,20240623210001,21,Warum immer Havertz ?
18029423156132510,7,Instagram,20240623210000,18,Ja das ist gut🔥👏👏😍
18038125768781823,7,Instagram,20240623205959,160,Havertz die Pfeife MUSS raus & Füllkrug MUSS endlich von Anfang an spielen! Ohne 9er wird das nichts im nächsten Spiel!🤷🏽‍♂️ #keinBundestrainer #nurmeineMeinung
18006971453313886,7,Instagram,20240623205959,83,Richtig enttäuscht Blick vom Schiri beim Abpfiff 😡 bekommt sein Geld bestimmt nicht
18261245083246071,7,Instagram,20240623205958,32,Schiri wurde bezahlt ich schwöre
18067895788552932,7,Instagram,20240623205958,33,Warum kommt Lücke immer so spät 🙄
18034085915095296,7,Instagram,20240623205958,63,@niclas.fuellkrug24 🙌🙌🙌 you saved this team for several times..
18026248021994789,7,Instagram,20240623205958,214,"Spiel war nicht schön anzusehen… Schweiz gefühlt in der Überzahl. Keine Räume, keine Dynamik und wenig Geschwindigkeit im Spiel unserer Mannschaft. Naja, noch mal gut gegangen 🙏🏼 Jetzt wieder mutig angreifen ✊🏼🇩🇪❤️"
18037027333818891,7,Instagram,20240623205957,31,Nächsten Spiele mehr zeigen 👏❤️
18009065495299815,7,Instagram,20240623205957,50,War echt knapp aber füllkrüg als Joker war super 👏
18007836746308212,7,Instagram,20240623205956,165,"Gott weiß, dass ich möchte, dass Deutschland Meister wird, aber sie müssen ihr Spiel zu sehr verbessern, wenn eine Mannschaft Druck auf sie ausübt, kostet es sie vie"
17998758866427478,7,Instagram,20240623205956,10,Havertz 😴🥵
18034832912051526,7,Instagram,20240623205955,44,Havertz nächstes Spiel nicht spielen lassen!
18019182161104731,7,Instagram,20240623205955,706,"So, schauen wir uns das Ganze mal „normal“ an - ohne Fanbrille. Die Schweiz verdient riesen Respekt. Sie haben das Ganze gut gemacht, gut verwaltet und waren da, als es nötig wurde. Und sie haben uns weitestgehend verhindert - dazu gehört auch vieles. Von daher waren wir nicht „schlecht“ - die Schweiz war gut vorbereitet. Von daher ein super Spiel von beiden Seiten. Jedoch hab die Schweiz dieses Spiel nur so lange offen gehalten, weil *ganz* offensichtlich der Schiri auch nicht wollte, dass wir gewinnen/unentschieden spielen. Kein Vorwurf gegen eines der Teams - wir waren alle super unterhalten. Nur den Schiri sollte man (samt aller Sachgeschenke und Kontobewegungen) mal genauer im Blick behalten…"
17868713724120493,7,Instagram,20240623205955,27,Keep your head up champ!! 🔥
18034853509845039,7,Instagram,20240623205954,171,"Wo schiedsrichtern, ohne überhaupt zu wissen, warum sie spielen? Wenn sie dieses Spiel spielen, wird sich alles im nächsten Spiel entscheiden.Spielt nächstes Spiel gut 💪🇩🇪"
18440317876045418,7,Instagram,20240623205953,22,Katastrophe der Schiri
18006533303543362,7,Instagram,20240623205953,196,"2:1 - danke, Jungs! Das war heute echt nicht besonders fair. Man kann die Schwächen im Spiel nicht auf den Schiedsrichter schieben, aber unparteiisch war der Schiedsrichter halt leider auch nicht."
17977860293583271,7,Instagram,20240623205953,12,Füllkrug 🥹🥹🥹
17913245240952506,7,Instagram,20240623205953,4,❤️❤️
18086148883457657,7,Instagram,20240623205952,35,Schiri war so auf der Schweiz seite
18056016445717552,7,Instagram,20240623205952,65,Naggelsman could have created a huge headache by keeping Havertz.
18037570687941646,7,Instagram,20240623205952,16,Füllkrug>Havertz
18017352521123944,7,Instagram,20240623205951,64,@niclas.fuellkrug24 should starter. He is the real striker 9. 🇩🇪
17906488553902071,7,Instagram,20240623205951,17,Merkwurdig 👏 🇩🇪🇩🇪
17849699412203030,7,Instagram,20240623205950,3,👏👏👏
18018187763118343,7,Instagram,20240623205949,17,Yeeess! ⚽️🇩🇪👏👏👏👏👏
18020920145198404,7,Instagram,20240623205948,151,"Man hätte Lücke schon viiiiel früher bringen müssen. Für Havertz. Schwierige Schweizer heute, aber der Punkt reicht. Die Leistung war heute ausbaufähig"
17915859653953291,7,Instagram,20240623205948,46,Spitzenreiter Spitzenreiter - hey - o hey 🖤❤️💛
17857166484194807,7,Instagram,20240623205948,14,STOP USING KAI
18074633923503108,7,Instagram,20240623205946,23,Schottland ist raus...😥
17890868619041532,7,Instagram,20240623205946,1,😍
18051359338708000,7,Instagram,20240623205945,8,JAAA 🇩🇪😍
18240267463269299,7,Instagram,20240623205944,8,no 7 bau
18311203021152033,7,Instagram,20240623205943,12,Vamosssss🔥🔥🔥
18077466535450833,7,Instagram,20240623205943,3,🫶🏼🔥
18024280568245844,7,Instagram,20240623205943,3,🇩🇪🔥
17942841689727930,7,Instagram,20240623205943,39,wie jeder sich ufregt wegem schiri haha
18082188949470214,7,Instagram,20240623205942,80,Fullkrug 🔥🔥🔥🔥🖤❤️💛🇩🇪🔥Machen Sie weiter und seien Sie weiterhin ein Gewinner🔥🔥🇩🇪🇩🇪
18345986929115492,7,Instagram,20240623205941,19,We got this but🔥🔥🔥🔥
18314941660194464,7,Instagram,20240623205941,132,"Das hat viel Nerven gekostet, aber danke 🤩 Jungs ihr habt bis zum Schluss gekämpft 😍😍 und die Lückeee ist der beste 🔥👏🔥👏🇩🇪🇩🇪🇩🇪🫶🏻🫶🏻🫶🏻"
18023236421213281,7,Instagram,20240623205941,21,Füllekrug auf die 1 🔥
17942046341734467,7,Instagram,20240623205941,75,"Bitte Fülle, Sane und Raum immer Startelf!! Die machen den Unterschied! 🔥🔥🔥"
17906177237906257,7,Instagram,20240623205941,1,🔥
18111237850385174,7,Instagram,20240623205940,43,So viel K wurde dem Schiri gezahlt Button—>
18006090554610847,7,Instagram,20240623205940,65,"havertz raus aus der 11, fülle rein und sane vor der arena lassen"
17918075666930238,7,Instagram,20240623205939,18,Jaaaaaaaaaaaaa🖤❤️💛
18037724392803646,7,Instagram,20240623205938,1,🤫
18019030001339521,7,Instagram,20240623205938,14,Schiri du h0nd
18314594770148142,7,Instagram,20240623205937,21,Raum over mittelstädt
18043305301883899,7,Instagram,20240623205937,4,🔥🔥🔥👏
18023779964272060,7,Instagram,20240623205937,107,Ich hatte schon fast einen Herzinfarkt bekommen 😱 aber egal Gruppensieger das ist alles was zählt 🥳🥳🥳🇩🇪🇩🇪🇩🇪
18099055999421189,7,Instagram,20240623205936,4,🇩🇪❤️
17855481372205237,7,Instagram,20240623205936,224,A monument to Füllkrug should be erected in Germany.  I think there was no need to take such risks with the composition.  Füllkrug Leroy Sane and Thomas Müller should play in the first half and then they need to be replaced.
18090900841450136,7,Instagram,20240623205935,31,Never underestimate our power 🔥
18032425943088633,7,Instagram,20240623205935,31,Genau den Schiri brauchen Wir 👏
17950471028797287,7,Instagram,20240623205935,61,Jungeeeee Jungeeeeee was für ein Spiel. 🇩🇪🇩🇪🇩🇪💃🏻💃🏻💃🏻🇩🇪🇩🇪🇩🇪😎👌🏻
18029950918921265,7,Instagram,20240623205934,52,In Unterzahl ist's immer schwer. Daher: Passt! 💪🔥🇩🇪⚽
18107124997399778,7,Instagram,20240623205933,17,Whattttt a finish
18043066918894678,7,Instagram,20240623205933,17,Fülli >>> Havertz
18037972471909792,7,Instagram,20240623205932,31,🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪 Füllkrug Fußballgott
17923442882813968,7,Instagram,20240623205932,60,Unsere Leistung unterirdisch und die vom Schiedsrichter auch
18036781561819551,7,Instagram,20240623205931,34,Starker Kampf um den Gruppensieg 🔥
17850782370229769,7,Instagram,20240623205931,24,Germany got robbed twice
18040590346934000,7,Instagram,20240623205930,63,"was war das bitte für ein Schiedsrichter, ging ja mal gar nicht"
18026691259987705,7,Instagram,20240623205930,2,👏👏
17961008096648724,7,Instagram,20240623205930,5,easy.
18232310251277986,7,Instagram,20240623205929,8,Havertz<
18229493434277207,7,Instagram,20240623205929,46,Müller beim nächsten mal bitte einwechseln. ⚽️
18093639145438976,7,Instagram,20240623205929,41,Bis zum Schluss gekämpft. Auf zum Titel 🔥
18031739549085302,7,Instagram,20240623205929,72,Mittelstädt und havertz nie wieder Startelf und Kimmich direkt hinterher
18035092858983090,7,Instagram,20240623205928,30,ref tipped 1:0 for switzerland
18043559296873306,7,Instagram,20240623205927,42,Schiedsrichter hat seinen Beruf verfehlt 🙄
17917654322940373,7,Instagram,20240623205927,5,🔥🔥🔥🔥👏
18438060415029097,7,Instagram,20240623205926,21,Fullkurg should start
18241862962250489,7,Instagram,20240623205926,384,"Das Spiel fand ich gar nicht gut, aber ich kann damit leben. Wir sind Gruppenerster. Heute hat fast gar nichts geklappt. Aber es kann noch besser werden. In der K.o.-Runde müssen wir definitiv wieder Vollgas geben. Aber vielleicht werden wir dann auch nicht mehr so große mit der gegnerischen Defensive haben. Die Reise kann jedenfalls ganz normal weitergehen. Weiter geht's! 😀🇩🇪🖤❤️💛👍"
18008212322596404,7,Instagram,20240623205926,18,Kai havertz oh no😭
18050300374624252,7,Instagram,20240623205925,18,schiri war absturz
18032892641311615,7,Instagram,20240623205925,4,🇩🇪❤️
18026729672153855,7,Instagram,20240623205925,31,Stop playing Donkey Havertz ffs
18021894104206427,7,Instagram,20240623205925,6,🇩🇪🇩🇪🇩🇪
18034904942058445,7,Instagram,20240623205924,12,Schiri fatal
18012758375524417,7,Instagram,20240623205924,6,❤️🇮🇶🇩🇪
18000861860392234,7,Instagram,20240623205924,21,Thanks Füllkrug ❤️🇩🇪💪
17921682683825276,7,Instagram,20240623205924,14,Fülle das Babe
17843868981252009,7,Instagram,20240623205924,6,❤️❤️❤️
18448496695015810,7,Instagram,20240623205923,2,👏🙌
18441985330006211,7,Instagram,20240623205923,22,FÜLLKRUG FUẞBALLGOTT❤️
18404019853079877,7,Instagram,20240623205923,3,❤️🔥
18044828761874434,7,Instagram,20240623205923,14,menyala 🇩🇪❤️‍🔥
17901308204997693,7,Instagram,20240623205923,179,"Harvertz im Sturm anstatt Füllkrug, das ist das Nagelsmann Ding für den DFB, was Kimmich auf 6 bei Bayern war. Er wills so und zur Not klappt’s auch net, aber wir machens trotzdem"
18031814471079825,7,Instagram,20240623205922,21,Tah raus bitte 🙏🏻🙏🏻🙏🏻
17862086619122515,7,Instagram,20240623205921,18,Füllkrug mit bier😍
18442148143039791,7,Instagram,20240623205920,4,👏👏❤️
18029867380932983,7,Instagram,20240623205920,32,German full back r alive today??
18020481221464218,7,Instagram,20240623205920,148,Schiedsrichter hat des spiel über glaube ich vergessen wie sein job funktioniert. Klar parteiisch gewesen für schweiz brauch ma gar ned drüber reden
17913136487867316,7,Instagram,20240623205920,147,"Bitte viel arbeiten fürs Achtelfinale, so wird’s leider nicht reichen, aber für heute Abend erstmal feiern und glücklich sein. Weiter Männer 🇩🇪🇩🇪🇩🇪"
18056243845564973,7,Instagram,20240623205919,38,Können wir bitte havertz runter nehemn
18027749162509962,7,Instagram,20240623205919,11,Niceeee🔥🔥🔥👏
18025764782002614,7,Instagram,20240623205918,68,Viel Glück Deutschland in der nächsten Runde der Europameisterschaft
17952585794795822,7,Instagram,20240623205918,8,Neuer🔥🔥🔥
17906851418986006,7,Instagram,20240623205918,17,torrrrrrrrrrrrrrr
17876362857077681,7,Instagram,20240623205918,194,"Das war ein hartes Stück Arbeit für unsere Deutsche Mannschaft. Füllkrug hat es dann doch noch mut dem Ausglrich gerichtet. Herzlichen Glückwunsch, als Gruppen - Erster die Gruppenphase beendet."
18027090322973191,7,Instagram,20240623205917,132,"WHY Havetz as Striker🤷? WE have Fullkrug,  Beir , Sane and Undav ...finishing still lacks However Again Fullkrug Came as Saviour😍🔥🇩🇪"
18038889055787638,7,Instagram,20240623205916,134,Schwach und schlecht gespielt gegen die Schweiz..glückliches unentschieden..erster Ernst zu nehmender Gegner schon haben wir Probleme😎
17962805528770979,7,Instagram,20240623205916,19,in lücke we trust🫡🫡
18042812038861566,7,Instagram,20240623205915,71,"If Fullkrug would have subbed after half time, we would win this match."
18011930291226264,7,Instagram,20240623205915,15,Gannnz schlimm😒
17879888157086168,7,Instagram,20240623205915,82,A German team and their fans who are happy to draw with Switzerland.... very funny
18293706202164184,7,Instagram,20240623205914,130,Der Schiedsrichter war heute echt bissi sehr auffällig für die Schweizer.. was der die durchgehen lassen hat war schon echt unfair
