Tool,Radius_Manual,Radius_Model,F1_Score
textblob_de,0.4500000000000003,0.3700000000000002,0.3683321604503871
textblob_de,0.4500000000000003,0.3800000000000002,0.3683321604503871
textblob_de,0.4500000000000003,0.39000000000000024,0.3683321604503871
textblob_de,0.4500000000000003,0.40000000000000024,0.3683321604503871
textblob_de,0.4500000000000003,0.41000000000000025,0.3683321604503871
textblob_de,0.4500000000000003,0.42000000000000026,0.3683321604503871
textblob_de,0.4500000000000003,0.43000000000000027,0.35484119840555484
textblob_de,0.4500000000000003,0.4400000000000003,0.35484119840555484
textblob_de,0.4500000000000003,0.4500000000000003,0.35484119840555484
textblob_de,0.4500000000000003,0.4600000000000003,0.35484119840555484
textblob_de,0.4500000000000003,0.4700000000000003,0.35484119840555484
textblob_de,0.4500000000000003,0.4800000000000003,0.35484119840555484
textblob_de,0.4500000000000003,0.4900000000000003,0.35484119840555484
textblob_de,0.4600000000000003,0.15,0.43678244047080944
textblob_de,0.4600000000000003,0.16,0.44202250540278704
textblob_de,0.4600000000000003,0.17,0.44202250540278704
textblob_de,0.4600000000000003,0.18000000000000002,0.4188415596123507
textblob_de,0.4600000000000003,0.19000000000000003,0.4188415596123507
textblob_de,0.4600000000000003,0.20000000000000004,0.4188415596123507
textblob_de,0.4600000000000003,0.21000000000000005,0.4188415596123507
textblob_de,0.4600000000000003,0.22000000000000006,0.4188415596123507
textblob_de,0.4600000000000003,0.23000000000000007,0.4188415596123507
textblob_de,0.4600000000000003,0.24000000000000007,0.41210423563364734
textblob_de,0.4600000000000003,0.2500000000000001,0.40288543511049907
textblob_de,0.4600000000000003,0.2600000000000001,0.40288543511049907
textblob_de,0.4600000000000003,0.27000000000000013,0.40288543511049907
textblob_de,0.4600000000000003,0.28000000000000014,0.40288543511049907
textblob_de,0.4600000000000003,0.29000000000000015,0.40288543511049907
textblob_de,0.4600000000000003,0.30000000000000016,0.40288543511049907
textblob_de,0.4600000000000003,0.31000000000000016,0.40288543511049907
textblob_de,0.4600000000000003,0.3200000000000002,0.40288543511049907
textblob_de,0.4600000000000003,0.3300000000000002,0.40288543511049907
textblob_de,0.4600000000000003,0.3400000000000002,0.39348777145266706
textblob_de,0.4600000000000003,0.3500000000000002,0.37383981805888505
textblob_de,0.4600000000000003,0.3600000000000002,0.37383981805888505
textblob_de,0.4600000000000003,0.3700000000000002,0.37383981805888505
textblob_de,0.4600000000000003,0.3800000000000002,0.37383981805888505
textblob_de,0.4600000000000003,0.39000000000000024,0.37383981805888505
textblob_de,0.4600000000000003,0.40000000000000024,0.37383981805888505
textblob_de,0.4600000000000003,0.41000000000000025,0.37383981805888505
textblob_de,0.4600000000000003,0.42000000000000026,0.37383981805888505
textblob_de,0.4600000000000003,0.43000000000000027,0.3601901366607249
textblob_de,0.4600000000000003,0.4400000000000003,0.3601901366607249
textblob_de,0.4600000000000003,0.4500000000000003,0.3601901366607249
textblob_de,0.4600000000000003,0.4600000000000003,0.3601901366607249
textblob_de,0.4600000000000003,0.4700000000000003,0.3601901366607249
textblob_de,0.4600000000000003,0.4800000000000003,0.3601901366607249
textblob_de,0.4600000000000003,0.4900000000000003,0.3601901366607249
textblob_de,0.4700000000000003,0.15,0.43444873444873444
textblob_de,0.4700000000000003,0.16,0.4396456256921373
textblob_de,0.4700000000000003,0.17,0.4396456256921373
textblob_de,0.4700000000000003,0.18000000000000002,0.41568592618910155
textblob_de,0.4700000000000003,0.19000000000000003,0.41568592618910155
textblob_de,0.4700000000000003,0.20000000000000004,0.41568592618910155
textblob_de,0.4700000000000003,0.21000000000000005,0.41568592618910155
textblob_de,0.4700000000000003,0.22000000000000006,0.41568592618910155
textblob_de,0.4700000000000003,0.23000000000000007,0.41568592618910155
textblob_de,0.4700000000000003,0.24000000000000007,0.40862220217058925
textblob_de,0.4700000000000003,0.2500000000000001,0.3991913819041479
textblob_de,0.4700000000000003,0.2600000000000001,0.3991913819041479
textblob_de,0.4700000000000003,0.27000000000000013,0.3991913819041479
textblob_de,0.4700000000000003,0.28000000000000014,0.3991913819041479
textblob_de,0.4700000000000003,0.29000000000000015,0.3991913819041479
textblob_de,0.4700000000000003,0.30000000000000016,0.3991913819041479
textblob_de,0.4700000000000003,0.31000000000000016,0.3991913819041479
textblob_de,0.4700000000000003,0.3200000000000002,0.3991913819041479
textblob_de,0.4700000000000003,0.3300000000000002,0.3991913819041479
textblob_de,0.4700000000000003,0.3400000000000002,0.38956988430672634
textblob_de,0.4700000000000003,0.3500000000000002,0.38705975860743963
textblob_de,0.4700000000000003,0.3600000000000002,0.38705975860743963
textblob_de,0.4700000000000003,0.3700000000000002,0.38705975860743963
textblob_de,0.4700000000000003,0.3800000000000002,0.38705975860743963
textblob_de,0.4700000000000003,0.39000000000000024,0.38705975860743963
textblob_de,0.4700000000000003,0.40000000000000024,0.38705975860743963
textblob_de,0.4700000000000003,0.41000000000000025,0.38705975860743963
textblob_de,0.4700000000000003,0.42000000000000026,0.38705975860743963
textblob_de,0.4700000000000003,0.43000000000000027,0.3730035396702063
textblob_de,0.4700000000000003,0.4400000000000003,0.3730035396702063
textblob_de,0.4700000000000003,0.4500000000000003,0.3730035396702063
textblob_de,0.4700000000000003,0.4600000000000003,0.3730035396702063
textblob_de,0.4700000000000003,0.4700000000000003,0.3730035396702063
textblob_de,0.4700000000000003,0.4800000000000003,0.3730035396702063
textblob_de,0.4700000000000003,0.4900000000000003,0.3730035396702063
textblob_de,0.4800000000000003,0.15,0.41610899545236074
textblob_de,0.4800000000000003,0.16,0.4213394448688567
textblob_de,0.4800000000000003,0.17,0.4213394448688567
textblob_de,0.4800000000000003,0.18000000000000002,0.3971086956161583
textblob_de,0.4800000000000003,0.19000000000000003,0.3971086956161583
textblob_de,0.4800000000000003,0.20000000000000004,0.3971086956161583
textblob_de,0.4800000000000003,0.21000000000000005,0.3971086956161583
textblob_de,0.4800000000000003,0.22000000000000006,0.3971086956161583
textblob_de,0.4800000000000003,0.23000000000000007,0.3971086956161583
textblob_de,0.4800000000000003,0.24000000000000007,0.38956988430672634
textblob_de,0.4800000000000003,0.2500000000000001,0.39744216357119583
textblob_de,0.4800000000000003,0.2600000000000001,0.39744216357119583
textblob_de,0.4800000000000003,0.27000000000000013,0.39744216357119583
textblob_de,0.4800000000000003,0.28000000000000014,0.39744216357119583
textblob_de,0.4800000000000003,0.29000000000000015,0.39744216357119583
textblob_de,0.4800000000000003,0.30000000000000016,0.39744216357119583
textblob_de,0.4800000000000003,0.31000000000000016,0.39744216357119583
textblob_de,0.4800000000000003,0.3200000000000002,0.39744216357119583
textblob_de,0.4800000000000003,0.3300000000000002,0.39744216357119583
textblob_de,0.4800000000000003,0.3400000000000002,0.3875052707231175
textblob_de,0.4800000000000003,0.3500000000000002,0.4026674512111405
textblob_de,0.4800000000000003,0.3600000000000002,0.4026674512111405
textblob_de,0.4800000000000003,0.3700000000000002,0.4026674512111405
textblob_de,0.4800000000000003,0.3800000000000002,0.4026674512111405
textblob_de,0.4800000000000003,0.39000000000000024,0.4026674512111405
textblob_de,0.4800000000000003,0.40000000000000024,0.4026674512111405
textblob_de,0.4800000000000003,0.41000000000000025,0.4026674512111405
textblob_de,0.4800000000000003,0.42000000000000026,0.4026674512111405
textblob_de,0.4800000000000003,0.43000000000000027,0.388126548503907
textblob_de,0.4800000000000003,0.4400000000000003,0.388126548503907
textblob_de,0.4800000000000003,0.4500000000000003,0.388126548503907
textblob_de,0.4800000000000003,0.4600000000000003,0.388126548503907
textblob_de,0.4800000000000003,0.4700000000000003,0.388126548503907
textblob_de,0.4800000000000003,0.4800000000000003,0.388126548503907
textblob_de,0.4800000000000003,0.4900000000000003,0.388126548503907
textblob_de,0.4900000000000003,0.15,0.40553545404291674
textblob_de,0.4900000000000003,0.16,0.4109127564790427
textblob_de,0.4900000000000003,0.17,0.4109127564790427
textblob_de,0.4900000000000003,0.18000000000000002,0.3860988921472792
textblob_de,0.4900000000000003,0.19000000000000003,0.3860988921472792
textblob_de,0.4900000000000003,0.20000000000000004,0.3860988921472792
textblob_de,0.4900000000000003,0.21000000000000005,0.3860988921472792
textblob_de,0.4900000000000003,0.22000000000000006,0.3860988921472792
textblob_de,0.4900000000000003,0.23000000000000007,0.3860988921472792
textblob_de,0.4900000000000003,0.24000000000000007,0.37844335439529986
textblob_de,0.4900000000000003,0.2500000000000001,0.38617291178766583
textblob_de,0.4900000000000003,0.2600000000000001,0.38617291178766583
textblob_de,0.4900000000000003,0.27000000000000013,0.38617291178766583
textblob_de,0.4900000000000003,0.28000000000000014,0.38617291178766583
textblob_de,0.4900000000000003,0.29000000000000015,0.38617291178766583
textblob_de,0.4900000000000003,0.30000000000000016,0.38617291178766583
textblob_de,0.4900000000000003,0.31000000000000016,0.38617291178766583
textblob_de,0.4900000000000003,0.3200000000000002,0.38617291178766583
textblob_de,0.4900000000000003,0.3300000000000002,0.38617291178766583
textblob_de,0.4900000000000003,0.3400000000000002,0.3760521885521886
textblob_de,0.4900000000000003,0.3500000000000002,0.39049823633156966
textblob_de,0.4900000000000003,0.3600000000000002,0.39049823633156966
textblob_de,0.4900000000000003,0.3700000000000002,0.39049823633156966
textblob_de,0.4900000000000003,0.3800000000000002,0.39049823633156966
textblob_de,0.4900000000000003,0.39000000000000024,0.39049823633156966
textblob_de,0.4900000000000003,0.40000000000000024,0.39049823633156966
textblob_de,0.4900000000000003,0.41000000000000025,0.39049823633156966
textblob_de,0.4900000000000003,0.42000000000000026,0.39049823633156966
textblob_de,0.4900000000000003,0.43000000000000027,0.37522694262890344
textblob_de,0.4900000000000003,0.4400000000000003,0.37522694262890344
textblob_de,0.4900000000000003,0.4500000000000003,0.37522694262890344
textblob_de,0.4900000000000003,0.4600000000000003,0.37522694262890344
textblob_de,0.4900000000000003,0.4700000000000003,0.37522694262890344
textblob_de,0.4900000000000003,0.4800000000000003,0.37522694262890344
textblob_de,0.4900000000000003,0.4900000000000003,0.37522694262890344
NLTK Vader,0.15,0.15,0.603301352550332
NLTK Vader,0.15,0.16,0.6232399179767601
NLTK Vader,0.15,0.17,0.6232399179767601
NLTK Vader,0.15,0.18000000000000002,0.6232399179767601
NLTK Vader,0.15,0.19000000000000003,0.6232656232656233
NLTK Vader,0.15,0.20000000000000004,0.6232656232656233
NLTK Vader,0.15,0.21000000000000005,0.6232656232656233
NLTK Vader,0.15,0.22000000000000006,0.6232656232656233
NLTK Vader,0.15,0.23000000000000007,0.6401919365774787
NLTK Vader,0.15,0.24000000000000007,0.6401919365774787
NLTK Vader,0.15,0.2500000000000001,0.6401919365774787
NLTK Vader,0.15,0.2600000000000001,0.6401919365774787
NLTK Vader,0.15,0.27000000000000013,0.6312438457295163
NLTK Vader,0.15,0.28000000000000014,0.6392099974311316
NLTK Vader,0.15,0.29000000000000015,0.6392099974311316
NLTK Vader,0.15,0.30000000000000016,0.6301907968574635
NLTK Vader,0.15,0.31000000000000016,0.6301907968574635
NLTK Vader,0.15,0.3200000000000002,0.6211544878211545
NLTK Vader,0.15,0.3300000000000002,0.6133176654915785
NLTK Vader,0.15,0.3400000000000002,0.6133176654915785
NLTK Vader,0.15,0.3500000000000002,0.6139179847771282
NLTK Vader,0.15,0.3600000000000002,0.6139179847771282
NLTK Vader,0.15,0.3700000000000002,0.6196043573734376
NLTK Vader,0.15,0.3800000000000002,0.6196043573734376
NLTK Vader,0.15,0.39000000000000024,0.6058972474066814
NLTK Vader,0.15,0.40000000000000024,0.5982084841733964
NLTK Vader,0.15,0.41000000000000025,0.5993650793650794
NLTK Vader,0.15,0.42000000000000026,0.5916988416988417
NLTK Vader,0.15,0.43000000000000027,0.5916988416988417
NLTK Vader,0.15,0.4400000000000003,0.5731776401147598
NLTK Vader,0.15,0.4500000000000003,0.5688202883578465
NLTK Vader,0.15,0.4600000000000003,0.5609007580838566
NLTK Vader,0.15,0.4700000000000003,0.5609007580838566
NLTK Vader,0.15,0.4800000000000003,0.5441680486456606
NLTK Vader,0.15,0.4900000000000003,0.5441680486456606
NLTK Vader,0.16,0.15,0.603637741568776
NLTK Vader,0.16,0.16,0.6231668915879442
NLTK Vader,0.16,0.17,0.6231668915879442
NLTK Vader,0.16,0.18000000000000002,0.6231668915879442
NLTK Vader,0.16,0.19000000000000003,0.6233500417710943
NLTK Vader,0.16,0.20000000000000004,0.6233500417710943
NLTK Vader,0.16,0.21000000000000005,0.6233500417710943
NLTK Vader,0.16,0.22000000000000006,0.6233500417710943
NLTK Vader,0.16,0.23000000000000007,0.6400157755540777
NLTK Vader,0.16,0.24000000000000007,0.6400157755540777
NLTK Vader,0.16,0.2500000000000001,0.6400157755540777
NLTK Vader,0.16,0.2600000000000001,0.6400157755540777
NLTK Vader,0.16,0.27000000000000013,0.6311876075731497
NLTK Vader,0.16,0.28000000000000014,0.6390796857463524
NLTK Vader,0.16,0.29000000000000015,0.6390796857463524
NLTK Vader,0.16,0.30000000000000016,0.6301634968301636
NLTK Vader,0.16,0.31000000000000016,0.6301634968301636
NLTK Vader,0.16,0.3200000000000002,0.6212178030720814
NLTK Vader,0.16,0.3300000000000002,0.6135043233265326
NLTK Vader,0.16,0.3400000000000002,0.6135043233265326
NLTK Vader,0.16,0.3500000000000002,0.6142202762846077
NLTK Vader,0.16,0.3600000000000002,0.6142202762846077
NLTK Vader,0.16,0.3700000000000002,0.6198005698005697
NLTK Vader,0.16,0.3800000000000002,0.6198005698005697
NLTK Vader,0.16,0.39000000000000024,0.6060954611679249
NLTK Vader,0.16,0.40000000000000024,0.5984998728705823
NLTK Vader,0.16,0.41000000000000025,0.599744651483782
NLTK Vader,0.16,0.42000000000000026,0.5921619560063496
NLTK Vader,0.16,0.43000000000000027,0.5921619560063496
NLTK Vader,0.16,0.4400000000000003,0.5736685331929451
NLTK Vader,0.16,0.4500000000000003,0.5692679483002063
NLTK Vader,0.16,0.4600000000000003,0.5718197002527988
NLTK Vader,0.16,0.4700000000000003,0.5718197002527988
NLTK Vader,0.16,0.4800000000000003,0.5544592030360531
NLTK Vader,0.16,0.4900000000000003,0.5544592030360531
NLTK Vader,0.17,0.15,0.603637741568776
NLTK Vader,0.17,0.16,0.6231668915879442
NLTK Vader,0.17,0.17,0.6231668915879442
NLTK Vader,0.17,0.18000000000000002,0.6231668915879442
NLTK Vader,0.17,0.19000000000000003,0.6233500417710943
NLTK Vader,0.17,0.20000000000000004,0.6233500417710943
NLTK Vader,0.17,0.21000000000000005,0.6233500417710943
NLTK Vader,0.17,0.22000000000000006,0.6233500417710943
NLTK Vader,0.17,0.23000000000000007,0.6400157755540777
NLTK Vader,0.17,0.24000000000000007,0.6400157755540777
NLTK Vader,0.17,0.2500000000000001,0.6400157755540777
NLTK Vader,0.17,0.2600000000000001,0.6400157755540777
NLTK Vader,0.17,0.27000000000000013,0.6311876075731497
NLTK Vader,0.17,0.28000000000000014,0.6390796857463524
NLTK Vader,0.17,0.29000000000000015,0.6390796857463524
NLTK Vader,0.17,0.30000000000000016,0.6301634968301636
NLTK Vader,0.17,0.31000000000000016,0.6301634968301636
NLTK Vader,0.17,0.3200000000000002,0.6212178030720814
NLTK Vader,0.17,0.3300000000000002,0.6135043233265326
NLTK Vader,0.17,0.3400000000000002,0.6135043233265326
NLTK Vader,0.17,0.3500000000000002,0.6142202762846077
NLTK Vader,0.17,0.3600000000000002,0.6142202762846077
